Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 9
	Pulsos por negra: 384
Pista 0:
	Tama~no: 26
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 690
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de programa, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: metaevento, Canal: 15
[768] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 27
[28796] Evento: nota apagada, Canal: 1, Nota: G#, Octava: 3, Velocidad: 112
[28800] Evento: nota encendida, Canal: 1, Nota: C, Octava: 3, Velocidad: 112
[28992] Evento: nota encendida, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[29180] Evento: nota apagada, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[29184] Evento: nota encendida, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[29372] Evento: nota apagada, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[29376] Evento: nota encendida, Canal: 1, Nota: E, Octava: 4, Velocidad: 112
[29564] Evento: nota apagada, Canal: 1, Nota: E, Octava: 4, Velocidad: 112
[29568] Evento: nota encendida, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[29756] Evento: nota apagada, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[29760] Evento: nota encendida, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[29948] Evento: nota apagada, Canal: 1, Nota: C, Octava: 3, Velocidad: 112
[29948] Evento: nota apagada, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[29952] Evento: nota encendida, Canal: 1, Nota: C, Octava: 3, Velocidad: 112
[30144] Evento: nota encendida, Canal: 1, Nota: E, Octava: 3, Velocidad: 112
[30332] Evento: nota apagada, Canal: 1, Nota: E, Octava: 3, Velocidad: 112
[30336] Evento: nota encendida, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[30524] Evento: nota apagada, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[30528] Evento: nota encendida, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[30716] Evento: nota apagada, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[30720] Evento: nota encendida, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[30908] Evento: nota apagada, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[30912] Evento: nota encendida, Canal: 1, Nota: E, Octava: 3, Velocidad: 112
[31100] Evento: nota apagada, Canal: 1, Nota: C, Octava: 3, Velocidad: 112
[31100] Evento: nota apagada, Canal: 1, Nota: E, Octava: 3, Velocidad: 112
[31104] Evento: nota encendida, Canal: 1, Nota: G, Octava: 2, Velocidad: 112
[31296] Evento: nota encendida, Canal: 1, Nota: D, Octava: 3, Velocidad: 112
[31484] Evento: nota apagada, Canal: 1, Nota: D, Octava: 3, Velocidad: 112
[31488] Evento: nota encendida, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[31676] Evento: nota apagada, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[31680] Evento: nota encendida, Canal: 1, Nota: B, Octava: 3, Velocidad: 112
[31868] Evento: nota apagada, Canal: 1, Nota: B, Octava: 3, Velocidad: 112
[31872] Evento: nota encendida, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[32060] Evento: nota apagada, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[32064] Evento: nota encendida, Canal: 1, Nota: D, Octava: 3, Velocidad: 112
[32252] Evento: nota apagada, Canal: 1, Nota: G, Octava: 2, Velocidad: 112
[32252] Evento: nota apagada, Canal: 1, Nota: D, Octava: 3, Velocidad: 112
[32256] Evento: nota encendida, Canal: 1, Nota: G, Octava: 2, Velocidad: 112
[32448] Evento: nota encendida, Canal: 1, Nota: D, Octava: 3, Velocidad: 112
[32636] Evento: nota apagada, Canal: 1, Nota: D, Octava: 3, Velocidad: 112
[32640] Evento: nota encendida, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[32828] Evento: nota apagada, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[32832] Evento: nota encendida, Canal: 1, Nota: B, Octava: 3, Velocidad: 112
[33020] Evento: nota apagada, Canal: 1, Nota: B, Octava: 3, Velocidad: 112
[33024] Evento: nota encendida, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[33212] Evento: nota apagada, Canal: 1, Nota: G, Octava: 3, Velocidad: 112
[33216] Evento: nota encendida, Canal: 1, Nota: D, Octava: 3, Velocidad: 112
[33404] Evento: nota apagada, Canal: 1, Nota: G, Octava: 2, Velocidad: 112
[33404] Evento: nota apagada, Canal: 1, Nota: D, Octava: 3, Velocidad: 112
[33408] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 112
[33600] Evento: nota encendida, Canal: 1, Nota: A, Octava: 3, Velocidad: 112
[33788] Evento: nota apagada, Canal: 1, Nota: A, Octava: 3, Velocidad: 112
[33792] Evento: nota encendida, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[33980] Evento: nota apagada, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[33984] Evento: nota encendida, Canal: 1, Nota: E, Octava: 4, Velocidad: 112
[34172] Evento: nota apagada, Canal: 1, Nota: E, Octava: 4, Velocidad: 112
[34176] Evento: nota encendida, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[34364] Evento: nota apagada, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[34368] Evento: nota encendida, Canal: 1, Nota: A, Octava: 3, Velocidad: 112
[34556] Evento: nota apagada, Canal: 1, Nota: A, Octava: 2, Velocidad: 112
[34556] Evento: nota apagada, Canal: 1, Nota: A, Octava: 3, Velocidad: 112
[34560] Evento: nota encendida, Canal: 1, Nota: E, Octava: 2, Velocidad: 112
[34752] Evento: nota encendida, Canal: 1, Nota: G#, Octava: 3, Velocidad: 112
[34940] Evento: nota apagada, Canal: 1, Nota: G#, Octava: 3, Velocidad: 112
[34944] Evento: nota encendida, Canal: 1, Nota: B, Octava: 3, Velocidad: 112
[35132] Evento: nota apagada, Canal: 1, Nota: B, Octava: 3, Velocidad: 112
[35136] Evento: nota encendida, Canal: 1, Nota: E, Octava: 4, Velocidad: 112
[35324] Evento: nota apagada, Canal: 1, Nota: E, Octava: 4, Velocidad: 112
[35328] Evento: nota encendida, Canal: 1, Nota: B, Octava: 3, Velocidad: 112
[35516] Evento: nota apagada, Canal: 1, Nota: B, Octava: 3, Velocidad: 112
[35520] Evento: nota encendida, Canal: 1, Nota: G#, Octava: 3, Velocidad: 112
[35708] Evento: nota apagada, Canal: 1, Nota: E, Octava: 2, Velocidad: 112
[35708] Evento: nota apagada, Canal: 1, Nota: G#, Octava: 3, Velocidad: 112
[35712] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 112
[35904] Evento: nota encendida, Canal: 1, Nota: A, Octava: 3, Velocidad: 112
[36092] Evento: nota apagada, Canal: 1, Nota: A, Octava: 3, Velocidad: 112
[36096] Evento: nota encendida, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[36284] Evento: nota apagada, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[36288] Evento: nota encendida, Canal: 1, Nota: E, Octava: 4, Velocidad: 112
[36476] Evento: nota apagada, Canal: 1, Nota: E, Octava: 4, Velocidad: 112
[36480] Evento: nota encendida, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[36668] Evento: nota apagada, Canal: 1, Nota: C, Octava: 4, Velocidad: 112
[36672] Evento: nota encendida, Canal: 1, Nota: A, Octava: 3, Velocidad: 112
[36860] Evento: nota apagada, Canal: 1, Nota: A, Octava: 2, Velocidad: 112
[36860] Evento: nota apagada, Canal: 1, Nota: A, Octava: 3, Velocidad: 112
[36864] Evento: nota encendida, Canal: 1, Nota: A, Octava: 2, Velocidad: 112
[37628] Evento: nota apagada, Canal: 1, Nota: A, Octava: 2, Velocidad: 112
[37628] Evento: metaevento, Canal: 15
Final de la pista 4.
Pista 5:
	Tama~no: 10
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
Final de la pista 5.
Pista 6:
	Tama~no: 10
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
Final de la pista 6.
Pista 7:
	Tama~no: 10
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
Final de la pista 7.
Pista 8:
	Tama~no: 10
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
Final de la pista 8.
Procesamiento finalizado.
