Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 10
	Pulsos por negra: 384
Pista 0:
	Tama~no: 35
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[204284] Evento: metaevento, Canal: 15
[204284] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 7970
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de programa, Canal: 0
[0] Evento: cambio de control, Canal: 0
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[0] Evento: cambio de pitch, Canal: 0
[1536] Evento: nota encendida, Canal: 0, Nota: A, Octava: 4, Velocidad: 100
[100032] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[100032] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[100032] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[100224] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[100224] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 2, Velocidad: 74
[100224] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[100416] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 2, Velocidad: 0
[100416] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[100416] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 54
[100416] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[100608] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[100608] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[100608] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[100608] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[100800] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[100800] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[100800] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[100992] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[100992] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 2, Velocidad: 74
[100992] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[101184] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 2, Velocidad: 0
[101184] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[101184] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[101184] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[101280] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[101280] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[101376] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[101376] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[101568] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[101568] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[101568] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[101760] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[101760] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 2, Velocidad: 74
[101760] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[101952] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 2, Velocidad: 0
[101952] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[101952] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 54
[101952] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[102144] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[102144] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[102144] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[102144] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[102336] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[102336] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[102336] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[102336] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[102336] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 50
[102432] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[102432] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[102432] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[102528] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[102528] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[102624] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[102624] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[102624] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 60
[102720] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[102816] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[102912] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[102912] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[102912] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 3, Velocidad: 80
[103104] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[103104] Evento: nota apagada, Canal: 9, Nota: C#, Octava: 3, Velocidad: 0
[103104] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[103200] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[103200] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[103296] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[103296] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[103296] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[103488] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[103488] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[103488] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[103584] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[103584] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[103584] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[103680] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[103680] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[103680] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[103680] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[103872] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[103872] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[103872] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[103968] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[103968] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[104064] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[104064] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[104064] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[104160] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[104160] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[104160] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 34
[104256] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[104256] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[104256] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[104352] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[104352] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[104352] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 64
[104448] Evento: nota apagada, Canal: 9, Nota: A#, Octava: 2, Velocidad: 0
[104448] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[104448] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[104640] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[104640] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[104640] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[104736] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[104736] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 30
[104832] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[104832] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[104832] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[105024] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[105024] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[105024] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[105120] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[105120] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[105120] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[105216] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[105216] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[105216] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[105216] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[105408] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[105408] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[105408] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[105408] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[105504] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[105504] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[105504] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[105600] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[105600] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[105600] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[105696] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[105696] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[105792] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[105792] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[105888] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[105888] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[105888] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 64
[105984] Evento: nota apagada, Canal: 9, Nota: A#, Octava: 2, Velocidad: 0
[105984] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[105984] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[106176] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[106176] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[106176] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[106272] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[106272] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 30
[106368] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[106368] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[106368] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[106560] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[106560] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[106560] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[106656] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[106656] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[106656] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 20
[106752] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[106752] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[106752] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[106752] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[106944] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[106944] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[106944] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[107040] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[107040] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[107136] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[107136] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[107136] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[107232] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[107232] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[107232] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 34
[107328] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[107328] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[107328] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[107424] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[107424] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[107424] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[107520] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[107520] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[107520] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[107712] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[107712] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[107712] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[107808] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[107808] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 30
[107904] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[107904] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[107904] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[108096] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[108096] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[108096] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[108192] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[108192] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[108192] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 20
[108288] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[108288] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[108288] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[108288] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[108480] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[108480] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[108480] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[108480] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[108576] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[108576] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[108576] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 20
[108672] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[108672] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[108672] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[108768] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[108768] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[108864] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[108864] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[108960] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[108960] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[108960] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[109056] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[109056] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[109056] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[109248] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[109248] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[109248] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[109344] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[109344] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 30
[109440] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[109440] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[109440] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[109632] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[109632] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[109632] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[109728] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[109728] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[109728] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[109824] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[109824] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[109824] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[109824] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[110016] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[110016] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110016] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[110112] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110112] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[110208] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110208] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[110208] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[110304] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[110304] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110304] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 34
[110400] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110400] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[110400] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[110496] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[110496] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110496] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[110592] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110592] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[110592] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[110784] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[110784] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110784] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[110880] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110880] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 30
[110976] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[110976] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[110976] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[111168] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[111168] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[111168] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[111264] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[111264] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[111264] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[111360] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[111360] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[111360] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[111360] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[111552] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[111552] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[111552] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[111552] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[111648] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[111648] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[111648] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[111744] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[111744] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 64
[111744] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 90
[111840] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[111840] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[111840] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 34
[111936] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[111936] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[111936] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 54
[112032] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[112032] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[112032] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 64
[112128] Evento: nota apagada, Canal: 9, Nota: A#, Octava: 2, Velocidad: 0
[112128] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[112128] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[112320] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[112320] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[112320] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[112416] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[112416] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[112512] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[112512] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 74
[112512] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[112704] Evento: nota apagada, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[112704] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[112704] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 70
[112800] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[112800] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[112800] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 64
[112896] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[112896] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[112896] Evento: nota encendida, Canal: 9, Nota: B, Octava: 1, Velocidad: 64
[112896] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[113088] Evento: nota apagada, Canal: 9, Nota: B, Octava: 1, Velocidad: 0
[113088] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[113088] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 63
[113184] Evento: nota apagada, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
