Encabezado:
	Formato: multipista sincronica
	Numero de pistas: 20
	Pulsos por negra: 240
Pista 0:
	Tama~no: 114
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 0
[16] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 0
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[80] Evento: metaevento, Canal: 15
[111] Evento: metaevento, Canal: 15
[111] Evento: metaevento, Canal: 15
Final de la pista 0.
Pista 1:
	Tama~no: 7843
[0] Evento: metaevento, Canal: 15
[0] Evento: metaevento, Canal: 15
[0] Evento: cambio de control, Canal: 0
[31] Evento: cambio de control, Canal: 0
[62] Evento: cambio de control, Canal: 0
[93] Evento: cambio de control, Canal: 0
[240] Evento: cambio de control, Canal: 0
[241] Evento: cambio de control, Canal: 0
[242] Evento: cambio de programa, Canal: 0
[243] Evento: cambio de control, Canal: 0
[243] Evento: cambio de control, Canal: 0
[8640] Evento: nota encendida, Canal: 0, Nota: G, Octava: 3, Velocidad: 127
[52560] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[52561] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[52590] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[52620] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 120
[52621] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[52680] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 127
[52680] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[52680] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 100
[52681] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[52681] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[52681] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 0
[52800] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[52800] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 3, Velocidad: 127
[52801] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[52920] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[52945] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[53038] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 3, Velocidad: 0
[53040] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[53040] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[53041] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[53065] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[53160] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[53160] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[53161] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[53184] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[53280] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[53280] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[53281] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[53305] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[53400] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[53425] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[53520] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[53520] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[53521] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[53545] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[53640] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[53664] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[53760] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[53760] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[53761] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[53785] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[53880] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[53905] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[54000] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[54000] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[54001] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[54025] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[54120] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[54120] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[54121] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[54144] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[54240] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[54240] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[54241] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[54264] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[54360] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[54381] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[54480] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[54480] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[54481] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[54505] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[54600] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[54624] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[54720] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[54720] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[54721] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[54785] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[54840] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[54888] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[54960] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[54960] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[54961] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[55008] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[55080] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[55080] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[55081] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[55115] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[55200] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[55200] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[55201] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[55245] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[55320] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[55358] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[55440] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[55440] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[55441] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[55478] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[55560] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[55604] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[55680] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 100
[55680] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[55681] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[55710] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[55800] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 100
[55830] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[55920] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[55920] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[55921] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[55968] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[56040] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[56040] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[56041] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[56080] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[56160] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[56160] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[56161] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[56205] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[56280] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[56314] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[56400] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[56400] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[56401] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[56435] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[56520] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[56521] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[56580] Evento: nota encendida, Canal: 9, Nota: B, Octava: 2, Velocidad: 80
[56581] Evento: nota encendida, Canal: 9, Nota: B, Octava: 2, Velocidad: 0
[56610] Evento: nota encendida, Canal: 9, Nota: A, Octava: 2, Velocidad: 80
[56611] Evento: nota encendida, Canal: 9, Nota: A, Octava: 2, Velocidad: 0
[56640] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 3, Velocidad: 127
[56640] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[56641] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[56641] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 3, Velocidad: 0
[56760] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 80
[56761] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[56880] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[56880] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[56881] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[56934] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[57000] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[57000] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[57001] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[57041] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[57120] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[57120] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[57121] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[57155] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[57240] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[57278] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[57360] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[57360] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[57361] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[57411] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[57480] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[57514] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[57600] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[57600] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[57601] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[57650] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[57720] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[57758] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[57840] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[57840] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[57841] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[57885] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[57960] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[57960] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[57961] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[58001] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[58080] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[58080] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[58081] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[58125] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[58200] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[58241] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[58320] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[58320] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[58321] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[58370] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[58440] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[58485] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[58560] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[58560] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[58561] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[58604] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[58680] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[58720] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[58800] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[58800] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[58801] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[58841] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[58920] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[58920] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[58921] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[58958] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[59040] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[59040] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[59041] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[59084] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[59160] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[59201] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[59280] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[59280] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[59281] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[59321] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[59400] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[59440] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[59520] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[59520] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[59521] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[59560] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[59640] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[59678] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[59760] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[59760] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[59761] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[59815] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[59880] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 127
[59924] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 0
[60000] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[60000] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 127
[60001] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[60044] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 0
[60120] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 127
[60164] Evento: nota encendida, Canal: 9, Nota: A#, Octava: 2, Velocidad: 0
[60240] Evento: nota encendida, Canal: 9, Nota: B, Octava: 2, Velocidad: 127
[60240] Evento: nota encendida, Canal: 9, Nota: A, Octava: 2, Velocidad: 127
[60240] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[60241] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[60241] Evento: nota encendida, Canal: 9, Nota: A, Octava: 2, Velocidad: 0
[60241] Evento: nota encendida, Canal: 9, Nota: B, Octava: 2, Velocidad: 0
[60360] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[60361] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[60420] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[60421] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[60480] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[60480] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 3, Velocidad: 127
[60481] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[60600] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[60624] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[60718] Evento: nota encendida, Canal: 9, Nota: C#, Octava: 3, Velocidad: 0
[60720] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[60720] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[60721] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[60784] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[60840] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[60840] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[60841] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[60884] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[60960] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[60960] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[60961] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[61010] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[61080] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[61128] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[61200] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[61200] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[61201] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[61244] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[61320] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[61360] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[61440] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[61440] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[61441] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[61484] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[61560] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[61600] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[61680] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[61680] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[61681] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[61728] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[61800] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[61800] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[61801] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[61845] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[61920] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[61920] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[61921] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[61960] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[62040] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[62081] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[62160] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[62160] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[62161] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[62204] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[62280] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[62321] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[62400] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[62400] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[62401] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[62445] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[62520] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[62560] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[62640] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[62640] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[62641] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[62681] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[62760] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[62760] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[62761] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[62801] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[62880] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[62880] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[62881] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
[62924] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[63000] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[63041] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[63120] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[63120] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 127
[63121] Evento: nota encendida, Canal: 9, Nota: D, Octava: 2, Velocidad: 0
[63161] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[63240] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[63278] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 0
[63360] Evento: nota encendida, Canal: 9, Nota: F#, Octava: 2, Velocidad: 127
[63360] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 127
[63361] Evento: nota encendida, Canal: 9, Nota: C, Octava: 2, Velocidad: 0
